country,continent,datetime,count,type
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,500.0,infections
France,Europe,2020-04-06,463.0,infections
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,500.0,deaths
France,Europe,2020-04-06,426.0,deaths
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,500.0,recovered
France,Europe,2020-04-06,428.0,recovered
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,500.0,infections
Germany,Europe,2020-04-06,374.0,infections
Germany,Europe,2020-04-06,500.0,deaths
Germany,Europe,2020-04-06,500.0,deaths
Germany,Europe,2020-04-06,500.0,deaths
Germany,Europe,2020-04-06,310.0,deaths
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,500.0,recovered
Germany,Europe,2020-04-06,200.0,recovered
Honduras,North America,2020-04-06,298.0,infections
Hungary,Europe,2020-04-06,500.0,infections
Hungary,Europe,2020-04-06,244.0,infections
Iceland,Europe,2020-04-06,500.0,infections
Iceland,Europe,2020-04-06,500.0,infections
Iceland,Europe,2020-04-06,500.0,infections
Iceland,Europe,2020-04-06,62.0,infections
Iceland,Europe,2020-04-06,460.0,recovered
India,Asia,2020-04-06,500.0,infections
India,Asia,2020-04-06,500.0,infections
India,Asia,2020-04-06,500.0,infections
India,Asia,2020-04-06,500.0,infections
India,Asia,2020-04-06,500.0,infections
India,Asia,2020-04-06,500.0,infections
India,Asia,2020-04-06,500.0,infections
India,Asia,2020-04-06,500.0,infections
India,Asia,2020-04-06,500.0,infections
India,Asia,2020-04-06,278.0,infections
India,Asia,2020-04-06,375.0,recovered
Indonesia,Asia,2020-04-06,500.0,infections
Indonesia,Asia,2020-04-06,500.0,infections
Indonesia,Asia,2020-04-06,500.0,infections
Indonesia,Asia,2020-04-06,500.0,infections
Indonesia,Asia,2020-04-06,491.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,500.0,infections
Iran,Asia,2020-04-06,0.0,infections
Iran,Asia,2020-04-06,500.0,deaths
Iran,Asia,2020-04-06,500.0,deaths
Iran,Asia,2020-04-06,500.0,deaths
Iran,Asia,2020-04-06,500.0,deaths
Iran,Asia,2020-04-06,500.0,deaths
Iran,Asia,2020-04-06,500.0,deaths
Iran,Asia,2020-04-06,500.0,deaths
Iran,Asia,2020-04-06,239.0,deaths
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
Iran,Asia,2020-04-06,500.0,recovered
